               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.012667,            0.013767,                   0,             0.34828,             0.52174,             0.34781,             0.29148,             0.01143,            0.013821,                   0,           0.0095578,           0.0095578,           0.0095578
                  69,            0.012185,            0.012849,                   0,              0.3787,             0.45088,             0.37873,             0.28331,            0.011357,            0.013991,                   0,           0.0095512,           0.0095512,           0.0095512
                  70,             0.01195,            0.013405,                   0,             0.34681,             0.47826,             0.35219,             0.27101,            0.011796,             0.01426,                   0,           0.0095446,           0.0095446,           0.0095446
                  71,            0.013253,            0.014644,                   0,             0.32347,              0.6087,             0.36737,             0.30789,            0.011838,            0.013647,                   0,            0.009538,            0.009538,            0.009538
                  72,            0.010879,            0.011848,                   0,             0.35804,             0.56522,             0.34068,             0.28276,            0.013082,            0.013645,                   0,           0.0095314,           0.0095314,           0.0095314
                  73,            0.012527,             0.01254,                   0,             0.32264,              0.6087,             0.37108,             0.29927,              0.0123,            0.013543,                   0,           0.0095248,           0.0095248,           0.0095248
                  74,            0.011817,            0.012767,                   0,              0.3621,              0.6087,               0.362,             0.27451,            0.011331,            0.013735,                   0,           0.0095182,           0.0095182,           0.0095182
                  75,            0.011924,             0.01147,                   0,             0.36847,             0.52174,             0.33527,             0.25007,            0.012327,            0.013812,                   0,           0.0095116,           0.0095116,           0.0095116
                  76,            0.012356,             0.01284,                   0,             0.36488,             0.52174,             0.33284,             0.24849,            0.012608,            0.013751,                   0,            0.009505,            0.009505,            0.009505
                  77,            0.011195,            0.012568,                   0,             0.39197,              0.6087,             0.34501,             0.28261,            0.011392,            0.013845,                   0,           0.0094984,           0.0094984,           0.0094984
                  78,            0.011438,            0.013416,                   0,             0.38946,             0.58273,             0.34192,             0.28745,            0.010624,             0.01375,                   0,           0.0094918,           0.0094918,           0.0094918
                  79,            0.011706,            0.011869,                   0,             0.38379,             0.56522,             0.34898,             0.27303,            0.012732,            0.013675,                   0,           0.0094852,           0.0094852,           0.0094852
                  80,            0.012467,            0.012264,                   0,             0.37183,             0.56522,             0.34324,             0.26228,            0.013007,            0.013812,                   0,           0.0094786,           0.0094786,           0.0094786
                  81,             0.01299,            0.012836,                   0,             0.46977,             0.47826,              0.3774,             0.30835,            0.011421,            0.013326,                   0,            0.009472,            0.009472,            0.009472
                  82,            0.011547,            0.012688,                   0,             0.48497,             0.47826,             0.37771,             0.31005,            0.010844,             0.01335,                   0,           0.0094654,           0.0094654,           0.0094654
                  83,            0.012268,            0.012935,                   0,             0.49179,             0.47826,             0.39996,             0.33359,            0.011908,            0.013215,                   0,           0.0094588,           0.0094588,           0.0094588
                  84,            0.012709,            0.011647,                   0,             0.46035,             0.43478,             0.39736,             0.30763,            0.010919,            0.013308,                   0,           0.0094522,           0.0094522,           0.0094522
                  85,            0.010435,            0.011692,                   0,             0.49594,             0.42808,             0.39259,             0.31713,            0.010458,            0.013401,                   0,           0.0094456,           0.0094456,           0.0094456
                  86,             0.01052,            0.012067,                   0,             0.45893,             0.43478,             0.36947,             0.29528,            0.011229,            0.013459,                   0,            0.009439,            0.009439,            0.009439
                  87,            0.013047,            0.011951,                   0,             0.31037,             0.56752,             0.34887,             0.26915,            0.012131,            0.013727,                   0,           0.0094324,           0.0094324,           0.0094324
                  88,            0.012589,            0.011214,                   0,             0.37403,             0.56522,              0.3398,             0.28862,            0.012306,            0.013528,                   0,           0.0094258,           0.0094258,           0.0094258
                  89,            0.012344,            0.012146,                   0,             0.31378,              0.6087,              0.3529,              0.3006,            0.010905,            0.013575,                   0,           0.0094192,           0.0094192,           0.0094192
                  90,           0.0097307,            0.011291,                   0,             0.32788,              0.6087,             0.33871,             0.28207,            0.010854,            0.013795,                   0,           0.0094126,           0.0094126,           0.0094126
                  91,            0.010476,            0.011216,                   0,             0.34851,             0.56522,             0.35775,             0.30367,            0.010745,            0.013463,                   0,            0.009406,            0.009406,            0.009406
                  92,            0.010405,            0.012556,                   0,             0.35223,             0.52016,              0.3454,             0.28222,            0.010779,            0.013951,                   0,           0.0093994,           0.0093994,           0.0093994
                  93,            0.010568,            0.011049,                   0,             0.43933,             0.43478,             0.35952,             0.29236,            0.010496,            0.013425,                   0,           0.0093928,           0.0093928,           0.0093928
                  94,            0.010921,            0.012017,                   0,             0.30961,             0.65217,             0.31717,             0.25365,            0.011362,            0.013609,                   0,           0.0093862,           0.0093862,           0.0093862
                  95,             0.01193,            0.011951,                   0,             0.32437,             0.65217,             0.38135,             0.31147,            0.011947,            0.013538,                   0,           0.0093796,           0.0093796,           0.0093796
                  96,            0.011566,            0.011832,                   0,             0.34516,              0.6087,             0.39738,             0.34696,              0.0112,            0.013242,                   0,            0.009373,            0.009373,            0.009373
                  97,            0.011842,            0.012636,                   0,             0.32474,             0.65217,             0.34684,             0.27759,            0.010778,            0.013617,                   0,           0.0093664,           0.0093664,           0.0093664
                  98,            0.010842,            0.011472,                   0,             0.29811,             0.65217,             0.29304,             0.23051,            0.011283,            0.013651,                   0,           0.0093598,           0.0093598,           0.0093598
                  99,            0.011161,            0.011555,                   0,             0.31609,             0.69565,             0.32712,             0.25872,            0.010716,            0.013733,                   0,           0.0093532,           0.0093532,           0.0093532
                 100,            0.011216,            0.011556,                   0,             0.29871,             0.69565,              0.3177,             0.23514,            0.012737,            0.013955,                   0,           0.0093466,           0.0093466,           0.0093466
                 101,            0.010495,            0.010942,                   0,             0.31906,             0.73913,             0.32372,             0.24873,            0.011213,            0.013504,                   0,             0.00934,             0.00934,             0.00934
                 102,            0.011178,            0.010835,                   0,             0.35797,             0.65217,             0.34742,             0.26714,              0.0108,            0.013322,                   0,           0.0093334,           0.0093334,           0.0093334
                 103,             0.01138,             0.01093,                   0,             0.37693,             0.69565,             0.38198,             0.30789,            0.012222,            0.012945,                   0,           0.0093268,           0.0093268,           0.0093268
                 104,            0.011276,            0.011096,                   0,              0.3492,             0.65217,             0.36325,             0.28662,            0.011482,            0.013049,                   0,           0.0093202,           0.0093202,           0.0093202
                 105,             0.01258,            0.011728,                   0,             0.33219,             0.69565,              0.3633,             0.29006,            0.011707,            0.013138,                   0,           0.0093136,           0.0093136,           0.0093136
                 106,            0.011516,             0.01174,                   0,             0.34111,             0.65277,             0.34444,             0.29337,            0.010419,            0.013439,                   0,            0.009307,            0.009307,            0.009307
                 107,            0.011517,            0.011497,                   0,             0.36837,             0.73913,             0.38363,             0.30161,            0.011673,            0.013372,                   0,           0.0093004,           0.0093004,           0.0093004
                 108,            0.011801,            0.011019,                   0,             0.39075,              0.6136,             0.40146,             0.31757,            0.012408,            0.013148,                   0,           0.0092938,           0.0092938,           0.0092938
                 109,            0.010796,            0.011948,                   0,             0.41851,             0.68859,             0.40138,             0.31248,            0.012302,            0.014483,                   0,           0.0092872,           0.0092872,           0.0092872
                 110,            0.011202,              0.0123,                   0,             0.38669,             0.68551,             0.39559,             0.30326,            0.010912,            0.013531,                   0,           0.0092806,           0.0092806,           0.0092806
                 111,            0.011927,             0.01172,                   0,             0.40006,             0.69583,             0.38875,             0.30467,            0.011905,            0.013255,                   0,            0.009274,            0.009274,            0.009274
                 112,            0.011115,             0.01216,                   0,             0.38441,             0.65217,             0.37499,             0.29919,             0.01317,            0.013406,                   0,           0.0092674,           0.0092674,           0.0092674
                 113,            0.010767,            0.010395,                   0,             0.39198,              0.6087,             0.38535,             0.32476,            0.011606,            0.013236,                   0,           0.0092608,           0.0092608,           0.0092608
                 114,            0.011305,            0.011219,                   0,             0.41287,             0.65217,             0.41496,             0.36961,            0.010673,            0.013059,                   0,           0.0092542,           0.0092542,           0.0092542
                 115,            0.011853,            0.011299,                   0,             0.41413,             0.65217,             0.37757,             0.31584,            0.010486,            0.013225,                   0,           0.0092476,           0.0092476,           0.0092476
                 116,            0.010477,            0.010082,                   0,             0.42321,             0.65217,             0.38818,              0.2987,            0.011593,            0.013131,                   0,            0.009241,            0.009241,            0.009241
                 117,            0.011094,            0.012275,                   0,             0.44442,             0.55672,             0.40077,              0.3426,            0.010575,            0.012982,                   0,           0.0092344,           0.0092344,           0.0092344
                 118,           0.0098778,            0.011419,                   0,             0.39868,             0.56522,             0.39834,              0.3375,           0.0097839,            0.012855,                   0,           0.0092278,           0.0092278,           0.0092278
                 119,             0.01095,            0.011308,                   0,             0.38038,              0.6087,             0.39259,             0.32024,            0.011217,            0.012756,                   0,           0.0092212,           0.0092212,           0.0092212
                 120,            0.010569,           0.0096533,                   0,             0.42577,             0.52174,             0.39939,              0.3019,            0.012149,            0.012901,                   0,           0.0092146,           0.0092146,           0.0092146
