               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.012224,             0.01172,                   0,             0.54818,             0.42251,             0.42773,             0.34153,            0.012096,            0.012787,                   0,           0.0094192,           0.0094192,           0.0094192
                  90,            0.010029,            0.011308,                   0,             0.36422,             0.69565,             0.41387,             0.34172,            0.012291,            0.012804,                   0,           0.0094126,           0.0094126,           0.0094126
                  91,            0.011255,            0.010997,                   0,             0.35478,              0.6087,             0.41982,             0.37575,            0.012463,            0.012727,                   0,            0.009406,            0.009406,            0.009406
                  92,            0.011197,            0.012319,                   0,             0.36989,             0.69565,             0.41778,             0.35668,            0.012579,            0.012762,                   0,           0.0093994,           0.0093994,           0.0093994
                  93,            0.011208,            0.010537,                   0,             0.36556,             0.69565,             0.40211,             0.33243,            0.010946,            0.012732,                   0,           0.0093928,           0.0093928,           0.0093928
                  94,             0.01029,            0.011599,                   0,             0.36023,             0.69565,              0.3755,              0.3064,            0.011326,            0.012843,                   0,           0.0093862,           0.0093862,           0.0093862
                  95,            0.011286,            0.010987,                   0,             0.38476,             0.73424,             0.39583,              0.3318,            0.012656,            0.012608,                   0,           0.0093796,           0.0093796,           0.0093796
                  96,            0.012061,            0.011112,                   0,             0.39096,             0.73913,               0.411,             0.35936,            0.013325,            0.012408,                   0,            0.009373,            0.009373,            0.009373
                  97,            0.013433,            0.011757,                   0,             0.38349,             0.73913,             0.41756,             0.34255,            0.014225,            0.012526,                   0,           0.0093664,           0.0093664,           0.0093664
                  98,            0.012566,            0.010889,                   0,             0.37769,             0.68625,             0.39612,             0.32252,            0.011825,             0.01284,                   0,           0.0093598,           0.0093598,           0.0093598
                  99,            0.011846,             0.01083,                   0,              0.3863,             0.65217,             0.39046,             0.30656,            0.012961,            0.013112,                   0,           0.0093532,           0.0093532,           0.0093532
                 100,            0.011995,            0.011332,                   0,             0.36296,             0.69365,             0.36213,             0.26837,            0.012785,            0.013908,                   0,           0.0093466,           0.0093466,           0.0093466
                 101,            0.011029,            0.010492,                   0,             0.39736,             0.69565,             0.42492,             0.33275,            0.011328,            0.012704,                   0,             0.00934,             0.00934,             0.00934
                 102,            0.011052,            0.010384,                   0,               0.411,             0.73913,              0.4419,             0.34177,            0.011629,            0.012476,                   0,           0.0093334,           0.0093334,           0.0093334
                 103,            0.010636,            0.010578,                   0,             0.40193,             0.73064,             0.46631,             0.38643,            0.012678,            0.012342,                   0,           0.0093268,           0.0093268,           0.0093268
                 104,            0.010869,            0.010523,                   0,             0.39212,             0.67339,             0.43399,             0.35827,             0.01249,            0.012588,                   0,           0.0093202,           0.0093202,           0.0093202
                 105,            0.012192,            0.011332,                   0,             0.37043,             0.73913,             0.44265,             0.36453,            0.011743,            0.012585,                   0,           0.0093136,           0.0093136,           0.0093136
                 106,            0.010537,            0.010976,                   0,             0.38958,             0.65217,             0.40153,             0.35846,            0.011592,            0.012657,                   0,            0.009307,            0.009307,            0.009307
                 107,             0.01169,            0.010607,                   0,             0.36771,             0.65217,              0.4485,             0.33916,            0.013185,            0.012956,                   0,           0.0093004,           0.0093004,           0.0093004
                 108,            0.012062,             0.01049,                   0,             0.38503,             0.73913,             0.44728,             0.37427,            0.012144,            0.012339,                   0,           0.0092938,           0.0092938,           0.0092938
                 109,            0.010721,            0.011348,                   0,             0.40497,             0.69565,             0.42246,             0.33166,            0.012802,            0.014228,                   0,           0.0092872,           0.0092872,           0.0092872
                 110,            0.011562,            0.011974,                   0,             0.36193,              0.6087,             0.42642,              0.3184,            0.013314,            0.013712,                   0,           0.0092806,           0.0092806,           0.0092806
                 111,            0.012282,             0.01216,                   0,               0.375,             0.56522,             0.40627,             0.31957,            0.013716,            0.013116,                   0,            0.009274,            0.009274,            0.009274
                 112,            0.012131,            0.011874,                   0,              0.3736,             0.70026,             0.51962,               0.417,            0.012755,            0.012707,                   0,           0.0092674,           0.0092674,           0.0092674
                 113,            0.010537,           0.0099971,                   0,             0.36733,             0.73913,              0.5315,             0.44798,            0.012951,             0.01313,                   0,           0.0092608,           0.0092608,           0.0092608
                 114,            0.012427,            0.010768,                   0,             0.37185,              0.6087,             0.44788,             0.38356,            0.014176,            0.013011,                   0,           0.0092542,           0.0092542,           0.0092542
                 115,             0.01276,            0.011178,                   0,             0.40362,              0.6087,             0.43592,             0.36198,            0.013381,            0.012909,                   0,           0.0092476,           0.0092476,           0.0092476
                 116,             0.01271,           0.0097372,                   0,             0.39893,             0.63514,              0.4664,             0.34796,            0.015092,            0.013358,                   0,            0.009241,            0.009241,            0.009241
                 117,            0.012082,             0.01186,                   0,             0.39775,              0.6087,             0.45009,             0.39117,            0.012004,            0.012593,                   0,           0.0092344,           0.0092344,           0.0092344
                 118,           0.0097105,            0.011205,                   0,             0.40563,             0.65217,             0.48388,             0.41791,             0.01151,             0.01246,                   0,           0.0092278,           0.0092278,           0.0092278
                 119,            0.010729,            0.010903,                   0,             0.52912,             0.47826,             0.46799,             0.39576,            0.013239,            0.013323,                   0,           0.0092212,           0.0092212,           0.0092212
                 120,            0.010541,           0.0092842,                   0,             0.48533,             0.47826,             0.46135,              0.3606,            0.014302,             0.01317,                   0,           0.0092146,           0.0092146,           0.0092146
                 121,             0.01191,            0.011683,                   0,             0.44353,             0.56522,             0.44814,             0.33864,            0.012436,            0.012889,                   0,            0.009208,            0.009208,            0.009208
                 122,            0.010994,             0.01077,                   0,             0.40798,             0.52174,             0.45137,             0.33756,            0.011747,            0.012438,                   0,           0.0092014,           0.0092014,           0.0092014
                 123,            0.011805,            0.010709,                   0,             0.41678,             0.56522,             0.46227,              0.3651,            0.012303,            0.012276,                   0,           0.0091948,           0.0091948,           0.0091948
                 124,             0.01085,            0.010551,                   0,             0.45757,             0.56522,             0.44531,             0.34845,            0.012415,            0.012064,                   0,           0.0091882,           0.0091882,           0.0091882
                 125,            0.011162,           0.0099753,                   0,             0.47611,             0.65217,             0.48026,              0.3545,            0.012565,            0.012525,                   0,           0.0091816,           0.0091816,           0.0091816
                 126,            0.010702,            0.010074,                   0,             0.48457,             0.65217,             0.46262,             0.35111,            0.012166,            0.012526,                   0,            0.009175,            0.009175,            0.009175
                 127,            0.011755,            0.010828,                   0,             0.37095,             0.66684,             0.41741,             0.34973,            0.013322,            0.013344,                   0,           0.0091684,           0.0091684,           0.0091684
                 128,            0.012188,            0.010802,                   0,              0.4327,             0.63042,             0.41237,             0.32507,            0.012455,            0.013021,                   0,           0.0091618,           0.0091618,           0.0091618
                 129,            0.010499,            0.010297,                   0,             0.42752,              0.6087,              0.4099,             0.31191,            0.012732,            0.014384,                   0,           0.0091552,           0.0091552,           0.0091552
                 130,            0.011075,            0.011703,                   0,             0.32258,              0.6087,             0.31568,             0.27877,             0.01149,            0.015578,                   0,           0.0091486,           0.0091486,           0.0091486
                 131,            0.011216,            0.011912,                   0,             0.34215,             0.69565,             0.35947,             0.29145,            0.012444,            0.013256,                   0,            0.009142,            0.009142,            0.009142
                 132,            0.011353,             0.01267,                   0,             0.36652,              0.6087,             0.41157,             0.32311,            0.013549,            0.013063,                   0,           0.0091354,           0.0091354,           0.0091354
                 133,             0.01084,            0.010222,                   0,             0.36822,             0.52174,             0.45106,             0.34185,            0.014895,            0.013367,                   0,           0.0091288,           0.0091288,           0.0091288
                 134,            0.011549,             0.01101,                   0,             0.44103,             0.47826,             0.47153,              0.3884,            0.014008,            0.012633,                   0,           0.0091222,           0.0091222,           0.0091222
                 135,            0.010472,           0.0099387,                   0,             0.43839,             0.50941,             0.46585,             0.37153,            0.014679,            0.013178,                   0,           0.0091156,           0.0091156,           0.0091156
                 136,            0.010845,            0.010154,                   0,             0.36504,             0.69565,             0.46161,             0.38748,             0.01252,            0.012057,                   0,            0.009109,            0.009109,            0.009109
                 137,             0.01006,           0.0096214,                   0,             0.37598,             0.69565,             0.47569,             0.36801,            0.012831,             0.01222,                   0,           0.0091024,           0.0091024,           0.0091024
                 138,             0.01138,            0.010961,                   0,             0.40953,             0.72395,             0.48164,             0.38902,            0.012505,            0.012096,                   0,           0.0090958,           0.0090958,           0.0090958
                 139,            0.011216,            0.010456,                   0,             0.47357,             0.56522,              0.5077,             0.43066,            0.012571,             0.01208,                   0,           0.0090892,           0.0090892,           0.0090892
                 140,             0.01146,           0.0097979,                   0,             0.44712,             0.52174,             0.43068,             0.31583,            0.012781,            0.013065,                   0,           0.0090826,           0.0090826,           0.0090826
                 141,            0.010546,           0.0095649,                   0,             0.41328,             0.65217,             0.45619,             0.36582,            0.012343,             0.01231,                   0,            0.009076,            0.009076,            0.009076
                 142,            0.010438,           0.0093661,                   0,             0.56323,             0.47826,              0.4726,             0.36936,            0.012058,            0.012629,                   0,           0.0090694,           0.0090694,           0.0090694
                 143,             0.01186,             0.01056,                   0,             0.34986,              0.6087,             0.39314,             0.28458,            0.014447,             0.01554,                   0,           0.0090628,           0.0090628,           0.0090628
                 144,            0.011535,           0.0097728,                   0,             0.53062,             0.68833,             0.56399,             0.45552,            0.012397,            0.013303,                   0,           0.0090562,           0.0090562,           0.0090562
                 145,            0.010968,             0.01049,                   0,             0.47614,              0.6087,             0.46198,             0.37925,            0.012037,            0.012273,                   0,           0.0090496,           0.0090496,           0.0090496
                 146,            0.011124,            0.010929,                   0,             0.49725,             0.68824,             0.49539,             0.38088,            0.012438,            0.012561,                   0,            0.009043,            0.009043,            0.009043
                 147,           0.0096891,            0.010675,                   0,             0.34551,             0.73458,             0.40894,             0.33966,            0.012226,            0.016013,                   0,           0.0090364,           0.0090364,           0.0090364
                 148,            0.010084,            0.010494,                   0,             0.46601,              0.4558,             0.44672,             0.35857,            0.012226,            0.015226,                   0,           0.0090298,           0.0090298,           0.0090298
                 149,            0.010609,            0.010072,                   0,             0.47764,             0.56522,             0.46502,             0.37132,             0.01171,            0.013296,                   0,           0.0090232,           0.0090232,           0.0090232
                 150,             0.01053,            0.009659,                   0,             0.41204,             0.48778,             0.45023,             0.39662,            0.012084,            0.016084,                   0,           0.0090166,           0.0090166,           0.0090166
                 151,            0.010419,           0.0096137,                   0,             0.41815,             0.78261,             0.45616,             0.35399,            0.011707,             0.01338,                   0,             0.00901,             0.00901,             0.00901
                 152,           0.0090734,           0.0089152,                   0,             0.45141,             0.69565,             0.48584,             0.42185,            0.010964,            0.012784,                   0,           0.0090034,           0.0090034,           0.0090034
