               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,             0.01437,            0.014305,                   0,             0.38871,             0.43478,             0.33092,             0.25908,            0.014504,            0.015166,                   0,           0.0095842,           0.0095842,           0.0095842
                  65,            0.013188,            0.015642,                   0,             0.31149,              0.6087,             0.33062,             0.26959,            0.012354,            0.015129,                   0,           0.0095776,           0.0095776,           0.0095776
                  66,            0.013038,            0.014486,                   0,              0.3701,             0.47826,             0.34359,             0.25739,            0.012814,            0.015116,                   0,            0.009571,            0.009571,            0.009571
                  67,            0.013707,            0.014186,                   0,             0.32328,              0.6087,             0.35661,             0.27549,            0.014714,            0.014706,                   0,           0.0095644,           0.0095644,           0.0095644
                  68,            0.014507,            0.014988,                   0,             0.38907,             0.43478,             0.35472,              0.2876,            0.013613,            0.014475,                   0,           0.0095578,           0.0095578,           0.0095578
                  69,            0.013615,            0.014095,                   0,             0.39351,             0.45175,             0.37924,             0.29732,            0.013104,            0.014423,                   0,           0.0095512,           0.0095512,           0.0095512
                  70,            0.012549,            0.014199,                   0,              0.4206,              0.4736,             0.35378,             0.28285,            0.012247,            0.014537,                   0,           0.0095446,           0.0095446,           0.0095446
                  71,            0.013374,            0.015153,                   0,             0.32556,             0.56522,             0.37095,             0.29917,            0.012849,            0.014373,                   0,            0.009538,            0.009538,            0.009538
                  72,            0.011256,            0.012664,                   0,             0.36217,             0.51853,             0.34973,             0.28628,            0.013263,            0.014463,                   0,           0.0095314,           0.0095314,           0.0095314
                  73,            0.012467,            0.013856,                   0,             0.31278,             0.63348,             0.34221,             0.26516,            0.011612,            0.014432,                   0,           0.0095248,           0.0095248,           0.0095248
                  74,            0.011067,            0.013988,                   0,             0.32366,             0.66601,             0.37235,             0.26874,            0.011851,            0.014423,                   0,           0.0095182,           0.0095182,           0.0095182
                  75,             0.01231,            0.012487,                   0,             0.34612,              0.6087,             0.32662,             0.22323,            0.015134,            0.014817,                   0,           0.0095116,           0.0095116,           0.0095116
                  76,            0.013788,            0.014179,                   0,             0.31746,              0.6087,             0.34398,             0.27028,             0.01444,            0.014195,                   0,            0.009505,            0.009505,            0.009505
                  77,            0.013499,            0.013671,                   0,             0.38152,              0.6087,             0.34176,             0.27618,            0.013788,            0.014193,                   0,           0.0094984,           0.0094984,           0.0094984
                  78,            0.012554,            0.014661,                   0,             0.35193,              0.6087,              0.3685,             0.29513,            0.011282,            0.014297,                   0,           0.0094918,           0.0094918,           0.0094918
                  79,            0.010698,            0.013164,                   0,             0.32805,             0.52174,             0.38992,             0.31305,            0.011621,             0.01422,                   0,           0.0094852,           0.0094852,           0.0094852
                  80,            0.010526,            0.013589,                   0,             0.37473,             0.49541,             0.41565,             0.29809,            0.011632,             0.01427,                   0,           0.0094786,           0.0094786,           0.0094786
                  81,            0.011745,            0.013858,                   0,             0.34766,              0.6087,             0.40005,             0.33818,            0.012731,            0.013951,                   0,            0.009472,            0.009472,            0.009472
