               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.013588,            0.015428,                   0,              0.3115,             0.56522,              0.3029,             0.25138,            0.016195,             0.01585,                   0,           0.0097558,           0.0097558,           0.0097558
                  39,            0.013448,            0.015398,                   0,             0.34735,              0.6087,             0.34248,              0.2774,            0.018177,            0.015177,                   0,           0.0097492,           0.0097492,           0.0097492
                  40,            0.012876,            0.015377,                   0,             0.35851,             0.65217,             0.36591,             0.29533,            0.017475,            0.014738,                   0,           0.0097426,           0.0097426,           0.0097426
                  41,            0.011609,            0.015187,                   0,              0.3562,             0.56522,             0.34069,             0.27061,            0.017701,            0.014617,                   0,            0.009736,            0.009736,            0.009736
                  42,            0.012304,            0.014833,                   0,             0.35837,              0.6087,             0.33161,             0.28477,            0.016357,            0.015069,                   0,           0.0097294,           0.0097294,           0.0097294
                  43,            0.013155,            0.014983,                   0,             0.40306,             0.73404,             0.36343,             0.27318,            0.018025,              0.0154,                   0,           0.0097228,           0.0097228,           0.0097228
                  44,            0.013083,            0.015253,                   0,             0.36748,             0.60629,             0.34817,             0.27651,            0.018216,            0.014175,                   0,           0.0097162,           0.0097162,           0.0097162
                  45,            0.011681,            0.014758,                   0,             0.32989,             0.56522,             0.35581,             0.30698,             0.01576,            0.014221,                   0,           0.0097096,           0.0097096,           0.0097096
                  46,            0.010954,            0.013797,                   0,             0.40617,             0.56522,             0.36667,             0.31152,             0.01667,            0.014034,                   0,            0.009703,            0.009703,            0.009703
                  47,            0.012527,            0.013579,                   0,             0.33849,             0.52174,             0.33299,             0.26549,            0.016814,            0.014144,                   0,           0.0096964,           0.0096964,           0.0096964
                  48,            0.012006,            0.013428,                   0,             0.37536,             0.47826,             0.34772,             0.27969,            0.018215,            0.013643,                   0,           0.0096898,           0.0096898,           0.0096898
                  49,            0.011286,            0.012951,                   0,             0.32541,             0.56522,             0.35756,               0.318,            0.018213,            0.013482,                   0,           0.0096832,           0.0096832,           0.0096832
                  50,            0.010744,            0.012876,                   0,             0.36482,             0.47826,             0.37811,             0.32758,            0.014122,            0.013801,                   0,           0.0096766,           0.0096766,           0.0096766
                  51,           0.0096786,            0.012732,                   0,              0.3438,             0.59253,             0.35504,             0.31444,             0.01709,            0.013456,                   0,             0.00967,             0.00967,             0.00967
                  52,            0.010856,            0.012221,                   0,             0.38552,             0.51838,              0.3626,             0.32676,              0.0181,            0.013246,                   0,           0.0096634,           0.0096634,           0.0096634
                  53,            0.011122,            0.012076,                   0,              0.3692,             0.48366,             0.35939,             0.31315,            0.017061,            0.013825,                   0,           0.0096568,           0.0096568,           0.0096568
                  54,            0.010717,            0.011786,                   0,             0.38997,              0.5561,             0.36006,             0.31189,            0.015815,            0.013392,                   0,           0.0096502,           0.0096502,           0.0096502
                  55,            0.010335,            0.011723,                   0,             0.35019,             0.56522,             0.36938,             0.32162,            0.016579,            0.013423,                   0,           0.0096436,           0.0096436,           0.0096436
                  56,           0.0096995,            0.011338,                   0,             0.40828,             0.51029,             0.35939,             0.32466,            0.016339,            0.012999,                   0,            0.009637,            0.009637,            0.009637
                  57,           0.0077366,            0.010967,                   0,             0.41015,             0.52174,              0.3381,             0.29935,            0.017036,            0.013011,                   0,           0.0096304,           0.0096304,           0.0096304
                  58,           0.0096347,            0.010884,                   0,             0.40242,             0.65217,             0.40436,             0.32072,            0.016611,            0.013938,                   0,           0.0096238,           0.0096238,           0.0096238
                  59,            0.012038,            0.011106,                   0,             0.37988,             0.56522,             0.41526,             0.34003,            0.018022,            0.013612,                   0,           0.0096172,           0.0096172,           0.0096172
                  60,            0.011755,             0.01099,                   0,             0.37506,             0.52174,             0.41902,             0.35569,            0.016455,            0.013833,                   0,           0.0096106,           0.0096106,           0.0096106
                  61,           0.0079126,            0.010395,                   0,              0.3296,             0.53464,             0.38781,             0.32626,            0.018428,            0.013379,                   0,            0.009604,            0.009604,            0.009604
                  62,            0.009859,           0.0098066,                   0,              0.3542,             0.65217,             0.40193,              0.3437,            0.015681,            0.013203,                   0,           0.0095974,           0.0095974,           0.0095974
                  63,            0.011572,            0.010179,                   0,             0.33982,             0.56522,             0.31941,             0.25783,            0.021079,            0.013209,                   0,           0.0095908,           0.0095908,           0.0095908
                  64,            0.013676,            0.010265,                   0,             0.36019,             0.51421,             0.34703,             0.29046,            0.018021,            0.013503,                   0,           0.0095842,           0.0095842,           0.0095842
                  65,            0.010133,           0.0095024,                   0,             0.32382,             0.52174,             0.39809,             0.35137,            0.015561,              0.0133,                   0,           0.0095776,           0.0095776,           0.0095776
